merchant,period,churn_predicted,churn_probability
9b1462bed1,2034-12,0,0.04
9b18206699,2034-12,0,0.27
9b1d28ed63,2034-12,0,0.03
9b20985ec7,2034-11,1,0.64
9b21b296f8,2034-12,0,0.0
9b2d49862d,2034-12,0,0.03
9b2f5d594b,2034-12,1,0.58
9b31cc6818,2034-12,0,0.34
9b33312334,2034-12,0,0.02
9b34559099,2034-12,1,0.5
9b3cb01421,2034-12,1,0.4
9b41104ed0,2034-10,0,0.33
9b4386a75e,2034-12,0,0.23
9b47ffb74c,2034-12,1,0.36
9b4a0d4769,2034-12,1,0.74
9b5ba87a09,2034-12,0,0.24
9b60e47c49,2034-12,0,0.0
9b7ce49355,2034-12,1,0.48
9b866c22ff,2034-12,0,0.01
9b8b128ce1,2034-12,0,0.02
9b8e2149a6,2034-12,1,0.55
9b932f027f,2034-12,0,0.09
9b98564f2c,2034-12,0,0.03
9ba09f7453,2034-12,0,0.19
9bac1c6a28,2034-12,0,0.21
9bafdb6f2c,2034-12,0,0.14
9bbb79df17,2034-12,0,0.15
9bc4b7bb30,2034-11,0,0.27
9bc5c54d9a,2034-12,0,0.04
9bc8b05c57,2034-11,0,0.05
9bd35c4486,2034-10,0,0.32
9bd39dbbc3,2034-11,0,0.11
9bd74544ad,2034-11,1,0.4
9be52a8ea9,2034-12,0,0.01
9be8425e7b,2034-10,0,0.21
9bfde25049,2034-12,1,0.49
9c23238550,2034-10,1,0.45
9c47eac11b,2034-12,1,0.79
9c489f176d,2034-12,0,0.27
9c4d71a178,2034-12,0,0.04
9c5edd2e76,2034-10,0,0.31
9c67ca2464,2034-12,0,0.06
9c749273d0,2034-12,0,0.02
9c7bfa8daa,2034-12,0,0.25
9c81636072,2034-11,1,0.64
9c8562f11a,2034-12,1,0.49
9c9867857f,2034-11,0,0.15
9cae83162e,2034-12,0,0.02
9cb79b7700,2034-12,0,0.01
9cc16f3220,2034-12,0,0.0
9ccb0e78cf,2034-11,1,0.57
9ccd3a76d8,2034-12,0,0.0
9cea3162cf,2034-11,0,0.08
9d0ab2e76c,2034-12,0,0.11
9d1403394f,2034-11,1,0.61
9d18af7dd5,2034-11,1,0.43
9d1b72571f,2034-12,0,0.02
9d30cf1a09,2034-10,1,0.44
9d38fe0b03,2034-10,1,0.62
9d414b2db6,2034-12,0,0.04
9d4238d8cd,2034-12,0,0.01
9d42fda033,2034-12,0,0.19
9d51969a8b,2034-11,1,0.54
9d540eab2c,2034-12,0,0.12
9d5c61c6b4,2034-12,1,0.81
9d7e09fdee,2034-11,0,0.12
9d84ae2623,2034-12,0,0.06
9d88b5ded4,2034-12,0,0.08
9d8e72ef5e,2034-12,0,0.03
9d95cee6aa,2034-12,0,0.04
9d96f12320,2034-12,0,0.02
9da14c7847,2034-12,0,0.02
9da38f557b,2034-12,1,0.68
9dae94fa07,2034-12,0,0.23
9db0801fe1,2034-12,0,0.22
9db38879c7,2034-12,0,0.12
9db87e0891,2034-12,0,0.2
9dde169005,2034-12,0,0.0
9de20924ed,2034-12,0,0.3
9de44dfcde,2034-12,0,0.01
9de5033c81,2034-12,0,0.03
9de96897f8,2034-12,0,0.0
9deaa3ab4d,2034-12,0,0.33
9df71e2a2a,2034-11,1,0.44
9dfb1ebd54,2034-11,1,0.47
9e12a99cba,2034-12,0,0.16
9e12b0fa33,2034-10,0,0.21
9e22430d13,2034-12,0,0.14
9e2963d1fe,2034-12,0,0.26
9e32a07e90,2034-12,0,0.0
9e3c660638,2034-12,0,0.02
9e3e042f18,2034-12,0,0.01
9e59219b89,2034-11,1,0.39
9e5d8469e5,2034-12,1,0.74
9e7cd47da8,2034-12,0,0.07
9e93108bcd,2034-10,0,0.23
9e9f6afed2,2034-12,0,0.26
9ea15c2917,2034-11,1,0.81
9ea6f24f3e,2034-12,1,0.54
9eab8cb3be,2034-10,0,0.25
9ebb59c7cf,2034-12,0,0.01
9ec252bd75,2034-12,0,0.27
9ec4565949,2034-12,0,0.15
9edd764688,2034-12,1,0.47
9edffe1f39,2034-12,0,0.21
9ee57727d6,2034-12,1,0.4
9ee7ad778f,2034-12,0,0.03
9ef640d727,2034-12,0,0.03
9ef93cf9e4,2034-12,0,0.01
9efde22ed3,2034-11,0,0.02
9f098ef498,2034-12,1,0.74
9f13c6154b,2034-12,1,0.43
9f1fdced73,2034-10,0,0.28
9f34e9930c,2034-12,0,0.04
9f38dec2c8,2034-11,1,0.59
9f3d456b6a,2034-11,1,0.72
9f3e240715,2034-11,0,0.15
9f4079927d,2034-10,1,0.44
9f4304bf28,2034-12,1,0.76
9f535ea5dc,2034-10,0,0.18
9f6d78d913,2034-12,0,0.05
9f70e4324c,2034-12,0,0.0
9f72e863f1,2034-12,0,0.01
9f847153de,2034-12,0,0.02
9f8a461e16,2034-11,1,0.69
9f8aa22c95,2034-10,0,0.29
9f8c7e1338,2034-12,0,0.05
9f909ad5f3,2034-12,0,0.14
9f992db08b,2034-12,0,0.26
9f99dea8e7,2034-12,1,0.43
9f9a07d937,2034-10,1,0.38
9fa9e3a9f2,2034-12,0,0.24
9fb1b59692,2034-11,0,0.27
9fb259d7fd,2034-12,0,0.02
9fb9abeab6,2034-10,0,0.12
9fbdb0d31f,2034-12,1,0.41
9fc7ba0b61,2034-12,1,0.48
9fd9337b74,2034-12,1,0.72
9fda231434,2034-12,0,0.01
9fe0a91ed8,2034-12,0,0.08
9fee61fdd0,2034-12,1,0.93
9ff6118e77,2034-12,0,0.13
9ff63032f6,2034-12,0,0.06
9ff83745ae,2034-12,0,0.02
9ff8b6fd9b,2034-12,0,0.0
9fff690afc,2034-12,0,0.32
a0070ac6e2,2034-12,0,0.04
a0070d2915,2034-12,1,0.74
a01638b5ce,2034-12,0,0.05
a0293d9cf8,2034-12,0,0.0
a03429c40f,2034-12,0,0.03
a036580e79,2034-12,0,0.0
a03a7df510,2034-12,0,0.0
a03dc544f4,2034-12,0,0.1
a04c5a4c80,2034-12,1,0.5
a04cd1269a,2034-12,0,0.17
a04e644f3a,2034-12,0,0.06
a04ef751f0,2034-12,0,0.28
a056a5bd5e,2034-12,0,0.04
a05bd46804,2034-12,1,0.89
a05eb84abb,2034-12,0,0.31
a05f536de4,2034-12,0,0.33
a0603e0af3,2034-12,0,0.0
a062406a3d,2034-11,1,0.78
a06293ac44,2034-12,0,0.05
a084a50e9a,2034-11,0,0.32
a08746225a,2034-12,0,0.01
a0960907df,2034-12,0,0.03
a09e105fd9,2034-12,0,0.24
a0a0a01864,2034-12,0,0.1
a0aefc6599,2034-12,0,0.16
a0b582569d,2034-12,0,0.06
a0b9c26a98,2034-12,0,0.12
a0c43184a0,2034-12,0,0.0
a0cfb81b21,2034-12,0,0.01
a0e51a9ff2,2034-12,0,0.1
a0f40890d2,2034-10,0,0.04
a0f49a491e,2034-10,0,0.25
a10a577e43,2034-12,0,0.06
a10bf8b64d,2034-11,1,0.63
a10e16b0ad,2034-10,1,0.64
a11809a647,2034-12,0,0.06
a120457d5e,2034-11,1,0.42
a130c9800b,2034-12,1,0.39
a13f619da9,2034-12,1,0.38
a14614d062,2034-12,0,0.3
a148b76f05,2034-12,1,0.58
a14ae7b4e5,2034-12,0,0.02
a14b4bcd3a,2034-12,0,0.08
a14c6acef2,2034-10,0,0.15
a151387178,2034-11,1,0.53
a15b406132,2034-12,0,0.08
a15e17b87d,2034-12,0,0.0
a15e98ab87,2034-12,0,0.0
a16401eded,2034-11,1,0.62
a17d7e1c40,2034-12,1,0.35
a183094dc6,2034-12,0,0.01
a1890952dc,2034-12,0,0.16
a1a174f1d4,2034-12,0,0.05
a1bbc81b54,2034-12,0,0.11
a1c9b43620,2034-11,1,0.67
a1cc24024b,2034-12,0,0.0
a1cd6cbdb3,2034-12,1,0.59
a1d55d2342,2034-12,0,0.05
a1dbba04f9,2034-12,1,0.48
a1dcbc6d16,2034-11,0,0.03
a1e1003f5f,2034-12,1,0.41
a1e2b73329,2034-12,1,0.68
a1eaa80187,2034-12,0,0.1
a204c5eece,2034-11,1,0.55
a2069767fe,2034-12,1,0.43
a223d96e2e,2034-12,0,0.0
a23489e803,2034-11,0,0.14
a24496fb38,2034-11,0,0.06
a24546be0f,2034-10,1,0.66
a24fd25fb3,2034-12,0,0.16
a257fc1975,2034-12,0,0.03
a259514741,2034-12,0,0.01
a26684af60,2034-12,0,0.03
a2702d66b1,2034-12,0,0.22
a2a052a625,2034-10,0,0.27
a2a4980758,2034-12,0,0.13
a2b7d55b24,2034-12,0,0.14
a2c788da26,2034-12,0,0.03
a2d49a7dc6,2034-12,0,0.08
a2e972f185,2034-12,0,0.11
a2ef97bc56,2034-10,0,0.08
a2f57d0ea4,2034-12,0,0.07
a2f699d9ad,2034-12,0,0.05
a2fcd6891f,2034-11,1,0.57
a315730839,2034-12,0,0.0
a319ba8958,2034-12,1,0.54
a31afc4370,2034-12,0,0.01
a330e6fc6b,2034-12,0,0.34
a334cd14ec,2034-11,1,0.41
a338ec2b53,2034-11,1,0.62
a33b5f00f9,2034-12,0,0.07
a3438f0433,2034-12,1,0.48
a34b1a61b7,2034-12,0,0.06
a3504c8cd3,2034-12,0,0.07
a35f223c36,2034-12,1,0.71
a362c2a278,2034-12,0,0.02
a3765708fc,2034-12,0,0.24
a3776a3fe1,2034-12,1,0.68
a37a67ab1e,2034-12,0,0.02
a37b7ac31b,2034-12,1,0.58
a3839ab3a1,2034-12,0,0.02
a38cc66d5f,2034-12,1,0.77
a38d73f9b8,2034-11,0,0.05
a38f6c67e7,2034-12,0,0.12
a3a2b4b02a,2034-12,1,0.53
a3aec6c9f9,2034-12,0,0.0
a3afaec846,2034-12,0,0.02
a3b19dbb1d,2034-12,1,0.45
a3c330da6e,2034-12,0,0.0
a3d32ef208,2034-12,0,0.0
a402794341,2034-12,1,0.46
a402f9d324,2034-12,1,0.65
a40870c8c3,2034-12,1,0.5
a413b65b57,2034-12,1,0.47
a426cd7209,2034-12,0,0.18
a43b098a71,2034-12,0,0.0
a43fc577b2,2034-12,0,0.12
a44ab6859d,2034-12,0,0.04
a462ff2593,2034-12,0,0.12
a46540f9f7,2034-12,1,0.38
a4655a16a8,2034-10,1,0.43
a468b616eb,2034-12,0,0.14
a46d9884df,2034-12,0,0.23
a47b2fbb07,2034-12,0,0.28
a47bc8fd93,2034-12,0,0.01
a49f3e0801,2034-11,0,0.34
a4a03a0a39,2034-12,0,0.16
a4a36fdc7e,2034-12,0,0.01
a4acb859ab,2034-12,0,0.02
a4ad152e32,2034-12,0,0.21
a4ae09b4dc,2034-12,0,0.05
a4ae45b45d,2034-12,0,0.08
a4ae5bbbca,2034-12,0,0.0
a4b97e8190,2034-12,1,0.64
a4c7b761b0,2034-12,0,0.31
a4d3bfaa47,2034-10,1,0.45
a4d3ffa189,2034-12,0,0.03
a4d7d529f3,2034-10,1,0.62
a4e0aab58b,2034-10,0,0.23
a4e69ab47d,2034-12,0,0.0
a4ea0dc392,2034-12,1,0.64
a4ec09f2b0,2034-12,0,0.12
a4f146639d,2034-12,1,0.68
a4f34d5875,2034-12,1,0.54
a4ffd59a61,2034-12,1,0.43
a5016511db,2034-12,0,0.33
a5044596ef,2034-12,0,0.03
a506776a02,2034-12,0,0.13
a50d168999,2034-11,0,0.25
a51174a3fd,2034-12,0,0.24
a51832c47c,2034-12,0,0.01
a52aec8eb8,2034-12,1,0.63
a5305123a9,2034-12,0,0.07
a5377c817c,2034-12,0,0.1
a53db1e977,2034-12,0,0.02
a5415c7847,2034-10,1,0.35
a54e8f1dfc,2034-12,0,0.02
a5510dc63c,2034-11,0,0.1
a553f00e1d,2034-10,0,0.2
a567b81295,2034-12,1,0.43
a577c4d82f,2034-12,1,0.58
a57a6c6d75,2034-12,0,0.0
a57af02f82,2034-12,0,0.14
a57d2264b4,2034-12,1,0.41
a57ef95f93,2034-12,0,0.01
a582dfb370,2034-12,0,0.04
a587ebb9db,2034-12,1,0.38
a59b39ae67,2034-12,0,0.13
a5a62c044d,2034-12,0,0.04
a5adbaffa5,2034-12,0,0.12
a5aeb37028,2034-12,0,0.29
a5b8ee457a,2034-12,0,0.0
a5ca755f33,2034-12,0,0.06
a5e6b8e87e,2034-12,0,0.03
a5ee7dafbb,2034-11,0,0.1
a5ef1f0b77,2034-11,0,0.04
a5f07aa51f,2034-12,0,0.02
a5f85dc30b,2034-12,1,0.75
a5fe7dc0bb,2034-12,0,0.0
a6172318af,2034-10,1,0.48
a61adc6578,2034-12,0,0.05
a61d974177,2034-12,0,0.04
a620813fcf,2034-12,0,0.04
a63573c829,2034-12,0,0.03
a639792d20,2034-12,0,0.04
a63f978f2e,2034-12,0,0.18
a6412c7892,2034-10,1,0.71
a653824726,2034-12,0,0.35
a663d3999a,2034-11,1,0.37
a66a8b3144,2034-12,0,0.05
a66b52587f,2034-12,1,0.38
a66fdb965a,2034-12,0,0.01
a67da8c3a5,2034-12,0,0.24
a692de78cc,2034-12,1,0.39
a693d2e682,2034-12,1,0.38
a695055c20,2034-12,1,0.41
a6980fab52,2034-11,1,0.49
a6b65e35b4,2034-12,0,0.03
a6c446773c,2034-12,0,0.09
a6c7e03aba,2034-12,0,0.01
a6caa74044,2034-12,0,0.02
a6df879b35,2034-12,1,0.79
a6e22e47fd,2034-10,0,0.28
a6f3e1996b,2034-10,0,0.11
a6f44a1fe7,2034-12,0,0.25
a707c589cd,2034-12,1,0.59
a7094b425a,2034-12,0,0.07
a711cbe06c,2034-12,0,0.04
a71956cc3e,2034-12,0,0.01
a738dd7364,2034-12,0,0.08
a73cf02c24,2034-12,0,0.14
a741efa3f2,2034-12,0,0.01
a747cc1270,2034-12,0,0.02
a74947d131,2034-12,0,0.12
a755f1a49c,2034-12,1,0.67
a75a176fdf,2034-12,0,0.11
a7687faef9,2034-12,0,0.0
a7724b6b45,2034-12,1,0.44
a77a4793db,2034-12,0,0.3
a783b8d3f1,2034-12,0,0.06
a7874108ec,2034-10,1,0.69
a787d47b94,2034-11,0,0.26
a7a93bb699,2034-12,1,0.39
a7aa0f9941,2034-12,1,0.4
a7b60fd3c4,2034-12,1,0.79
a7bd0a0181,2034-12,0,0.03
a7c2de004c,2034-12,0,0.01
a7c3569acf,2034-12,1,0.7
a7c912e7d9,2034-12,0,0.01
a7d39eb614,2034-10,1,0.84
a7d62f0f0d,2034-10,0,0.03
a7db8d6406,2034-12,0,0.05
a7dd6ad7d5,2034-11,1,0.72
a7e16fc7ce,2034-11,0,0.09
a7ed7ada1e,2034-12,0,0.23
a7eeba8fba,2034-12,0,0.0
a7f149aed2,2034-10,0,0.06
a8031e43c4,2034-12,0,0.16
a80dee0ece,2034-12,0,0.06
a817751e2e,2034-12,1,0.84
a818934345,2034-12,0,0.13
a81cfa32cc,2034-12,0,0.31
a820fed020,2034-11,0,0.03
a82d4cea46,2034-12,0,0.21
a82dfdf896,2034-10,0,0.26
a82ff3477b,2034-12,0,0.09
a836c6843f,2034-11,0,0.05
a83e8f82f7,2034-12,0,0.01
a842c2d7e2,2034-12,0,0.02
a8481294d5,2034-12,0,0.04
a849d87e50,2034-12,0,0.05
a84a3c411c,2034-12,0,0.0
a84b9b5c74,2034-12,0,0.3
a8690ff6c7,2034-12,0,0.02
a86d0670df,2034-12,1,0.69
a86d6c708d,2034-12,0,0.01
a881fe98c5,2034-12,1,0.69
a883c5c9a3,2034-12,0,0.33
a8894196b2,2034-12,0,0.02
a8a2dbc40e,2034-12,0,0.16
a8af7ff103,2034-12,0,0.34
a8c02d791b,2034-12,1,0.46
a8c0398620,2034-12,1,0.49
a8c3728bf9,2034-12,0,0.11
a8c54e319a,2034-12,1,0.36
a8c9bd9f10,2034-12,0,0.0
a8d28de5a9,2034-10,0,0.13
a8d58d758b,2034-12,0,0.35
a8db182b85,2034-12,0,0.04
a8e09c5744,2034-12,0,0.09
a8f24a485a,2034-11,0,0.07
a8ff2d667e,2034-12,0,0.0
a9060c604b,2034-12,0,0.02
a908f8199e,2034-11,0,0.14
a90d5fa010,2034-12,0,0.26
a91aa0a56d,2034-12,0,0.21
a93c021bfc,2034-12,0,0.0
a93c53edd6,2034-12,0,0.08
a94a64a50f,2034-12,0,0.03
a953387430,2034-12,0,0.03
a964cec67d,2034-12,1,0.36
a971359704,2034-12,0,0.33
a97180b32a,2034-12,0,0.11
a97358bb9c,2034-11,1,0.82
a9848aef39,2034-12,0,0.12
a98764aaf8,2034-12,0,0.09
a9887c035f,2034-12,1,0.62
a98923665a,2034-12,1,0.88
a98d3507c8,2034-12,0,0.01
a98ddbbbcf,2034-11,1,0.55
a994bc684a,2034-10,1,0.69
a99b09e39e,2034-12,0,0.12
a9a6b7efc2,2034-12,0,0.0
a9a871bae8,2034-12,1,0.78
a9a90e8eb7,2034-12,0,0.03
a9ae72cc8e,2034-12,0,0.07
a9b2755d60,2034-11,1,0.46
a9b2e1f31b,2034-11,1,0.86
a9bbfbbe27,2034-12,0,0.17
a9cbacdc97,2034-11,0,0.07
a9f00c4b46,2034-12,0,0.29
a9f8fd929c,2034-12,0,0.04
aa1630a98b,2034-12,0,0.27
aa35a4eb5f,2034-11,0,0.34
aa48889576,2034-10,0,0.25
aa4d0eb6ac,2034-12,0,0.01
aa5044eeb8,2034-12,1,0.44
aa597c7b55,2034-12,0,0.01
aa5b6b575f,2034-12,1,0.6
aa622caba7,2034-12,0,0.06
aa67da1ab1,2034-11,0,0.12
aa78095524,2034-12,0,0.33
aa8168e644,2034-11,1,0.67
aa885b4d22,2034-12,0,0.13
aa8ca3354f,2034-12,0,0.01
aa8de35c86,2034-12,0,0.11
aa948e4003,2034-11,0,0.2
aa9757c325,2034-12,0,0.16
aaa631d7ca,2034-12,0,0.02
aaabc4390d,2034-12,0,0.06
aab13abeab,2034-10,0,0.26
aabdde9a19,2034-12,0,0.29
aabf533972,2034-10,1,0.54
aabf7b2f13,2034-12,0,0.3
aabff49724,2034-11,1,0.43
aac56b9b9d,2034-10,1,0.7
aacacff72b,2034-12,0,0.21
aad6f5c123,2034-11,1,0.8
aae01058ba,2034-12,1,0.72
aae261cfa5,2034-12,0,0.05
aae4297033,2034-11,0,0.28
aae6e65384,2034-11,0,0.12
aaeb5c6262,2034-12,0,0.29
aaf1176278,2034-12,0,0.24
ab0518f1c4,2034-12,0,0.19
ab18bc6022,2034-12,0,0.02
ab1f38df33,2034-11,0,0.11
ab3249c808,2034-12,0,0.01
ab33a8bd37,2034-11,0,0.25
ab3bb7f243,2034-12,0,0.02
ab4488cfa9,2034-12,0,0.02
ab4854da7a,2034-10,1,0.7
ab49f735f3,2034-12,1,0.43
ab516be371,2034-11,0,0.19
ab5d6ee683,2034-12,0,0.0
ab5e66f4c9,2034-11,0,0.3
ab5f6b97e5,2034-12,0,0.05
ab67e88537,2034-11,0,0.31
ab6f30dc84,2034-10,1,0.64
ab6fbad02b,2034-12,0,0.28
ab73f37ef1,2034-11,1,0.78
ab767c74b2,2034-12,1,0.4
ab7a063440,2034-10,0,0.33
ab7b02a0f0,2034-10,0,0.16
ab80c1c52a,2034-12,1,0.66
ab8129b53b,2034-11,0,0.16
ab86c3af40,2034-12,0,0.07
ab8ea4cd85,2034-12,0,0.09
ab95c771ab,2034-12,0,0.04
ab96966a44,2034-12,0,0.11
aba48c0bce,2034-12,0,0.06
abaa119ab4,2034-11,1,0.48
abaed14419,2034-12,1,0.92
abb319d8e0,2034-12,0,0.15
abb61a4720,2034-12,0,0.18
abd48df37f,2034-10,1,0.44
abe52a80e7,2034-11,0,0.08
abf3514177,2034-12,0,0.07
abfba74737,2034-10,1,0.85
abfdc4f20e,2034-11,1,0.38
ac093b52d3,2034-10,0,0.32
ac0bc475bb,2034-12,0,0.01
ac12308e4e,2034-12,0,0.07
ac1a41499a,2034-12,0,0.08
ac1fc5cf1d,2034-12,0,0.32
ac21c0834a,2034-11,0,0.11
ac222fe5bd,2034-12,0,0.02
ac43009f19,2034-11,1,0.69
ac446f6c7f,2034-12,1,0.77
ac4f45133d,2034-12,0,0.0
ac591ad721,2034-10,1,0.7
ac77419dc0,2034-12,0,0.05
ac847734eb,2034-12,0,0.01
ac865a567e,2034-12,0,0.01
ac881e5dd1,2034-12,0,0.13
ac94757513,2034-11,0,0.15
ac9cf7eed0,2034-12,1,0.36
acad8eca84,2034-10,0,0.16
acb8311957,2034-12,0,0.1
acb9cde1b6,2034-12,1,0.39
acc21c80b5,2034-12,1,0.47
acd9f86ff2,2034-11,1,0.39
acdf300b61,2034-11,1,0.65
acf291ff3e,2034-12,0,0.08
acffc3e1cf,2034-12,1,0.44
ad0cb847d3,2034-12,0,0.01
ad0d59eb23,2034-12,1,0.48
ad1193f338,2034-12,0,0.01
ad17da9259,2034-10,0,0.29
ad2b82d7dd,2034-12,0,0.02
ad2c05716c,2034-12,0,0.07
ad2ed5c666,2034-12,0,0.0
ad2fa687b3,2034-11,1,0.72
ad2fd5ab3d,2034-12,1,0.36
ad3c8f0fb7,2034-12,0,0.28
ad4e5a2117,2034-12,0,0.0
ad4efb3d2d,2034-12,0,0.01
ad53c0b1df,2034-12,1,0.65
ad57b9f208,2034-12,1,0.45
ad58b6c0e2,2034-12,0,0.15
ad596bd33c,2034-12,0,0.08
ad5dde5863,2034-12,0,0.08
ad624bb680,2034-12,0,0.08
ad89d504ba,2034-12,1,0.79
ad98a10d01,2034-12,0,0.07
ada23607eb,2034-12,0,0.25
ada76ee106,2034-12,0,0.17
ada81c883b,2034-12,0,0.02
adaba3247f,2034-12,0,0.22
adac47fc5c,2034-12,1,0.51
adb6b96693,2034-12,0,0.09
adb707bc71,2034-12,1,0.54
adba37a953,2034-11,0,0.2
adcbbbafc3,2034-12,0,0.23
addbe03deb,2034-12,0,0.04
adf34fd3e4,2034-12,0,0.2
adff4542a1,2034-10,1,0.42
ae0e44e7b7,2034-12,0,0.02
ae1913b54a,2034-12,0,0.0
ae1c5b2a6d,2034-12,0,0.01
ae1e11e6b2,2034-11,0,0.31
ae1e4cd714,2034-12,0,0.04
ae277d9615,2034-11,0,0.25
ae2aba46c6,2034-11,0,0.05
ae3422b0e7,2034-11,0,0.26
ae3e930015,2034-12,1,0.65
ae4154d6dc,2034-12,1,0.46
ae485483f7,2034-10,1,0.48
ae49f31eaf,2034-12,0,0.0
ae57962b1c,2034-11,1,0.35
ae5bbaf6c6,2034-12,1,0.45
ae6b6a9cdb,2034-11,0,0.23
ae7a60e783,2034-12,0,0.08
ae92270bd7,2034-12,0,0.0
ae9de2ec01,2034-10,0,0.24
ae9fecc6be,2034-12,0,0.0
aedcc213a5,2034-12,1,0.86
aedfb19361,2034-12,1,0.74
aee8c2de7b,2034-12,0,0.0
aef1904400,2034-12,1,0.64
aef2a3121a,2034-11,1,0.43
af050b948e,2034-12,1,0.59
af257d9d38,2034-12,1,0.8
af2a6a3596,2034-12,0,0.06
af36940661,2034-10,0,0.25
af3f48e43e,2034-12,1,0.67
af41c46b16,2034-12,0,0.12
af45321c07,2034-11,1,0.61
af4fb6cb03,2034-11,1,0.71
af50442599,2034-12,0,0.0
af62c5820b,2034-11,1,0.63
af6a5e4ecd,2034-11,1,0.68
af75941c5a,2034-12,1,0.69
af77a55e0c,2034-12,0,0.34
af7aafbfc9,2034-12,0,0.0
af809d8ea7,2034-11,1,0.56
af811309ad,2034-12,0,0.28
af8340dadb,2034-11,1,0.46
af90990b14,2034-12,1,0.44
af945a6dd4,2034-12,1,0.7
af95ba80fb,2034-12,1,0.74
afa0fee1f7,2034-10,1,0.85
afb38f4939,2034-12,1,0.35
afdceb414f,2034-12,0,0.09
afdd374186,2034-12,0,0.13
afe01f7a5b,2034-12,1,0.56
afef3e7371,2034-11,1,0.45
aff06c8624,2034-11,0,0.32
b00615b0e7,2034-10,0,0.13
b0063f0a7c,2034-12,0,0.33
b00b2c3b85,2034-12,0,0.01
b00d0efd8a,2034-12,0,0.26
b015ad8925,2034-12,0,0.32
b018b1c92c,2034-12,0,0.0
b02328f7af,2034-12,0,0.06
b024065117,2034-11,1,0.59
b0276c5ff2,2034-12,0,0.01
b0382d5798,2034-12,0,0.05
b03ae233cf,2034-12,0,0.23
b041151b5f,2034-12,0,0.01
b0416dcc54,2034-10,1,0.73
b0545c31f3,2034-12,1,0.81
b05c7593eb,2034-12,1,0.48
b0715486be,2034-12,0,0.02
b082edc874,2034-12,0,0.05
b083b67fa7,2034-12,1,0.38
b085ffc22e,2034-11,1,0.67
b0870d319e,2034-11,1,0.5
b08a4edc7a,2034-12,0,0.09
b08abb116b,2034-12,0,0.01
b08deae078,2034-12,0,0.29
b09064cabe,2034-12,0,0.2
b09285e784,2034-12,0,0.03
b0a02a4f0a,2034-12,1,0.8
b0a0a3ae5d,2034-12,1,0.44
b0a2903493,2034-12,0,0.01
b0afb0e298,2034-12,0,0.05
b0b926169d,2034-10,0,0.05
b0ba5cab3e,2034-12,0,0.17
b0bd01f455,2034-12,0,0.28
b0ca1f0d22,2034-12,1,0.63
b0d7c19bb6,2034-12,0,0.01
b0d8201ee3,2034-12,0,0.0
b0e8f43501,2034-12,0,0.14
b0ec144149,2034-10,0,0.34
b0ed03d51c,2034-12,0,0.34
b0f8785ddf,2034-12,0,0.0
b10b39e7ed,2034-11,1,0.63
b10cf4733f,2034-11,0,0.08
b110ab8b5f,2034-12,1,0.77
b11343fa03,2034-12,0,0.25
b11a073323,2034-12,0,0.08
b11f73d6cc,2034-11,0,0.06
b1220d7962,2034-12,0,0.05
b122ac8d0c,2034-12,0,0.03
b12aea8867,2034-12,0,0.06
b12b1a65e5,2034-12,0,0.08
b12cc107af,2034-12,0,0.11
b16991b4ea,2034-12,0,0.1
b16d6f205b,2034-12,0,0.15
b17032bbbd,2034-12,0,0.01
b17d0d62ff,2034-12,0,0.03
b17f16785a,2034-11,1,0.37
b18065f6ea,2034-10,1,0.41
b183d5227f,2034-11,1,0.64
b190c7c064,2034-11,0,0.09
b1916a612d,2034-12,1,0.47
b19cb41d19,2034-12,0,0.32
b1a70c51b6,2034-11,1,0.42
b1aff85d53,2034-12,1,0.91
b1b30d2c5c,2034-10,1,0.4
b1c96c918d,2034-11,0,0.24
b1ce791e42,2034-12,0,0.01
b1cf25f19c,2034-11,1,0.62
b1d8770618,2034-10,1,0.86
b1e0dd923e,2034-12,0,0.01
b20124bbea,2034-11,1,0.36
b203a3ed0c,2034-12,0,0.0
b20470eda1,2034-12,0,0.0
b2062a6301,2034-12,0,0.13
b217076e92,2034-12,0,0.01
b218e035d5,2034-12,0,0.1
b23167cf24,2034-11,1,0.92
b23acbefa7,2034-12,0,0.29
b23c010800,2034-12,1,0.36
b23ef8de0f,2034-11,0,0.06
b25eb870fc,2034-12,0,0.02
b26c496703,2034-12,0,0.23
b26f2bad0d,2034-11,1,0.48
b279bdf30e,2034-12,0,0.02
b27ac22842,2034-12,1,0.74
b27b26b98a,2034-12,0,0.08
b27bb1f198,2034-10,0,0.19
b280652620,2034-12,1,0.62
b293f1ca55,2034-10,1,0.61
b29a8c01e8,2034-12,1,0.5
b2aae50564,2034-12,0,0.04
b2bc9003db,2034-12,0,0.1
b2bdd82944,2034-11,1,0.57
b2cf6c3892,2034-12,0,0.13
b2d252f960,2034-12,0,0.32
b2dd9b7be0,2034-11,0,0.31
b2ed354d56,2034-12,0,0.14
b2eda336a1,2034-12,0,0.02
b2efd881c3,2034-12,0,0.24
b2f9b83eef,2034-12,0,0.23
b2f9d8a85c,2034-12,0,0.05
b3070c1730,2034-12,0,0.04
b30725bd46,2034-12,1,0.55
b31563197e,2034-12,1,0.86
b321b0b750,2034-11,0,0.17
b330d8d776,2034-12,0,0.08
b335c06f5b,2034-12,0,0.16
b33989c5ff,2034-12,0,0.09
b33dc0efde,2034-12,0,0.14
b3496977db,2034-12,1,0.61
b3506a86e3,2034-11,0,0.35
b35ec89e7d,2034-12,0,0.03
b3666f94e7,2034-10,0,0.22
